run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_strategy	library_source	read_count	sample_alias	sample_title
ERR1293832	ERP013933	SAMEA3879583	ERS1066717	ERX1365404	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8020166	MMRS78791111ST-27-0-0	stool sample
ERR1293836	ERP013933	SAMEA3879584	ERS1066718	ERX1365408	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9886546	MMRS64281211ST-27-0-0	stool sample
ERR1293840	ERP013933	SAMEA3879585	ERS1066719	ERX1365412	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8734638	MMRS71238091ST-27-0-0	stool sample
ERR1293841	ERP013933	SAMEA3879585	ERS1066719	ERX1365413	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9031055	MMRS71238091ST-27-0-0	stool sample
ERR1293845	ERP013933	SAMEA3879586	ERS1066720	ERX1365417	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9461590	MMRS92544445ST-27-0-0	stool sample
ERR1293846	ERP013933	SAMEA3879587	ERS1066721	ERX1365418	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8936342	MMRS38861560ST-27-0-0	stool sample
ERR1293848	ERP013933	SAMEA3879587	ERS1066721	ERX1365420	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8854494	MMRS38861560ST-27-0-0	stool sample
ERR1293851	ERP013933	SAMEA3879588	ERS1066722	ERX1365423	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7365731	MMRS97307143ST-27-0-0	stool sample
ERR1293852	ERP013933	SAMEA3879588	ERS1066722	ERX1365424	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7400318	MMRS97307143ST-27-0-0	stool sample
ERR1293853	ERP013933	SAMEA3879588	ERS1066722	ERX1365425	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7427137	MMRS97307143ST-27-0-0	stool sample
ERR1293855	ERP013933	SAMEA3879589	ERS1066723	ERX1365427	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7660004	MMRS62192467ST-27-0-0	stool sample
ERR1293860	ERP013933	SAMEA3879590	ERS1066724	ERX1365432	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	10095676	MMRS11664448ST-27-0-0	stool sample
ERR1293863	ERP013933	SAMEA3879591	ERS1066725	ERX1365435	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7441443	MMRS34569532ST-27-0-0	stool sample
ERR1293866	ERP013933	SAMEA3879592	ERS1066726	ERX1365438	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9099281	MMRS87723283ST-27-0-0	stool sample
ERR1293869	ERP013933	SAMEA3879592	ERS1066726	ERX1365441	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9047328	MMRS87723283ST-27-0-0	stool sample
ERR1293870	ERP013933	SAMEA3879593	ERS1066727	ERX1365442	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8924477	MMRS40913371ST-27-0-0	stool sample
ERR1293872	ERP013933	SAMEA3879593	ERS1066727	ERX1365444	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8849548	MMRS40913371ST-27-0-0	stool sample
ERR1293878	ERP013933	SAMEA3879595	ERS1066729	ERX1365450	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5340867	MMRS11932626ST-27-0-0	stool sample
ERR1293879	ERP013933	SAMEA3879595	ERS1066729	ERX1365451	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4165813	MMRS11932626ST-27-0-0	stool sample
ERR1293881	ERP013933	SAMEA3879595	ERS1066729	ERX1365453	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4493594	MMRS11932626ST-27-0-0	stool sample
ERR1293888	ERP013933	SAMEA3879597	ERS1066731	ERX1365460	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9421437	MMRS81671217ST-27-0-0	stool sample
ERR1293893	ERP013933	SAMEA3879598	ERS1066732	ERX1365465	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9009476	MMRS39415781ST-27-0-0	stool sample
ERR1293895	ERP013933	SAMEA3879599	ERS1066733	ERX1365467	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	16844631	MMRS42780924ST-27-0-0	stool sample
ERR1293900	ERP013933	SAMEA3879600	ERS1066734	ERX1365472	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4694641	MMRS95277876ST-27-0-0	stool sample
ERR1293914	ERP013933	SAMEA3879604	ERS1066738	ERX1365486	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7841990	MMRS15137911ST-27-0-0	stool sample
ERR1293920	ERP013933	SAMEA3879605	ERS1066739	ERX1365492	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8413223	MMRS42570301ST-27-0-0	stool sample
ERR1293928	ERP013933	SAMEA3879607	ERS1066741	ERX1365500	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6276600	MMRS51307502ST-27-0-0	stool sample
ERR1293932	ERP013933	SAMEA3879608	ERS1066742	ERX1365504	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	12190757	MMRS61683006ST-27-0-0	stool sample
ERR1293933	ERP013933	SAMEA3879608	ERS1066742	ERX1365505	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	12518562	MMRS61683006ST-27-0-0	stool sample
ERR1293935	ERP013933	SAMEA3879609	ERS1066743	ERX1365507	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7126384	MMRS97327636ST-27-0-0	stool sample
